Title,Artist,Position,ID,Year,Tonality,MIC,RIC,Unique Word Ratio
You're Beautiful,James Blunt,4,2006_04_3,2006,0.87,0.5417451766732498,0.31838387495158804,0.43
You're Beautiful,James Blunt,4,2006_04_3,2006,0.87,0.5417451766732498,0.31838387495158804,1.0
Hips Don't Lie,Shakira feat. Wyclef Jean,5,2006_05_1,2006,0.76,0.49645683766971965,0.2611165103101581,0.3
Hips Don't Lie,Shakira feat. Wyclef Jean,5,2006_05_2,2006,0.82,0.6578255887083618,0.2803422156172253,0.3
Hips Don't Lie,Shakira feat. Wyclef Jean,5,2006_05_3,2006,0.66,0.447940072439205,0.230163729823728,0.3
Hips Don't Lie,Shakira feat. Wyclef Jean,5,2006_05_4,2006,0.76,0.518093391450158,0.21701489302440669,0.3
Irreplaceable,Beyonce,1,2007_01_1,2007,0.82,0.5515535865236115,0.24546419313076906,0.26
Irreplaceable,Beyonce,1,2007_01_2,2007,0.6,0.5438181624133309,0.27782513645353596,0.26
Irreplaceable,Beyonce,1,2007_01_3,2007,0.82,0.4768795489951668,0.20732109976598723,0.26
Irreplaceable,Beyonce,1,2007_01_4,2007,0.92,0.6860317558654019,0.28205293673528165,0.26
Irreplaceable,Beyonce,1,2007_01_5,2007,0.79,0.7409860334828217,0.280787605088557,0.26
Umbrella,Rihanna feat. Jay-Z,2,2007_02_1,2007,0.74,0.5074166639966974,0.25801839087773903,0.3
Umbrella,Rihanna feat. Jay-Z,2,2007_02_2,2007,0.78,0.41531433655630084,0.17596903085701168,0.3
Umbrella,Rihanna feat. Jay-Z,2,2007_02_3,2007,0.5,0.41037524505735157,0.24046873565203772,0.3
Umbrella,Rihanna feat. Jay-Z,2,2007_02_4,2007,0.51,0.40095789100847945,0.2027843667726993,0.3
The Sweet Escape,Gwen Stefani feat. Akon,3,2007_03_1,2007,0.77,0.39261361818750257,0.250202504645069,0.25
The Sweet Escape,Gwen Stefani feat. Akon,3,2007_03_2,2007,0.68,0.6355676355595911,0.1472532942379246,0.25
The Sweet Escape,Gwen Stefani feat. Akon,3,2007_03_3,2007,0.69,0.16298825740971945,0.08441087818517949,0.25
The Sweet Escape,Gwen Stefani feat. Akon,3,2007_03_4,2007,0.5,0.29005384526392763,0.1774720774476049,0.25
The Sweet Escape,Gwen Stefani feat. Akon,3,2007_03_5,2007,0.73,0.3531447780438001,0.21419444961660633,0.25
Big Girls Don't Cry (Personal),Fergie,4,2007_04_1,2007,0.77,0.6357662302170746,0.3441781884021672,0.35
Big Girls Don't Cry (Personal),Fergie,4,2007_04_2,2007,0.54,0.420468686015245,0.32068709565819326,0.35
Big Girls Don't Cry (Personal),Fergie,4,2007_04_3,2007,0.83,0.5888705561440676,0.35442144285743643,0.35
Big Girls Don't Cry (Personal),Fergie,4,2007_04_4,2007,0.78,0.6885806029806046,0.39630664891306394,0.35
Buy U a Drank (Shawty Snappin'),T-Pain feat. Yung Joc,5,2007_05_1,2007,0.69,0.41960235382691335,0.2631831444202426,0.3
Buy U a Drank (Shawty Snappin'),T-Pain feat. Yung Joc,5,2007_05_2,2007,0.87,0.6541548227073716,0.25639146054066164,0.3
Buy U a Drank (Shawty Snappin'),T-Pain feat. Yung Joc,5,2007_05_3,2007,0.73,0.524792039059717,0.24584893026868493,0.3
Low,Flo Rida feat. T-Pain,1,2008_01_1,2008,0.91,0.3365056905018534,0.15561707370424668,0.32
Low,Flo Rida feat. T-Pain,1,2008_01_2,2008,0.69,0.2057601009226034,0.2056771416416595,0.32
Low,Flo Rida feat. T-Pain,1,2008_01_3,2008,0.67,0.11183737327243788,0.1457379237496742,0.32
Low,Flo Rida feat. T-Pain,1,2008_01_4,2008,0.62,0.26220010695500257,0.12248300729409448,0.32
Bleeding Love,Leona Lewis,2,2008_02_1,2008,0.7,0.2872185134339527,0.20071874377906943,0.3
Bleeding Love,Leona Lewis,2,2008_02_2,2008,0.53,0.4575803779302954,0.1689121853506705,0.3
Bleeding Love,Leona Lewis,2,2008_02_3,2008,0.79,0.41880659249740904,0.24538750947269583,0.3
Bleeding Love,Leona Lewis,2,2008_02_4,2008,0.79,0.6943241774525004,0.29683324656879534,0.3
No One,Alicia Keys,3,2008_03_1,2008,0.58,0.5882172483241176,0.3899336991304527,0.27
No One,Alicia Keys,3,2008_03_1,2008,0.58,0.5882172483241176,0.3899336991304527,0.88
No One,Alicia Keys,3,2008_03_2,2008,0.71,0.5238052701934471,0.3017463053834056,0.27
No One,Alicia Keys,3,2008_03_2,2008,0.71,0.5238052701934471,0.3017463053834056,0.88
No One,Alicia Keys,3,2008_03_3,2008,0.74,0.4293744234962662,0.31925550129706015,0.27
No One,Alicia Keys,3,2008_03_3,2008,0.74,0.4293744234962662,0.31925550129706015,0.88
No One,Alicia Keys,3,2008_03_4,2008,0.64,0.6364920056760314,0.3684092571984487,0.27
No One,Alicia Keys,3,2008_03_4,2008,0.64,0.6364920056760314,0.3684092571984487,0.88
No One,Alicia Keys,3,2008_03_5,2008,0.63,0.542483857328194,0.3554713627377409,0.27
No One,Alicia Keys,3,2008_03_5,2008,0.63,0.542483857328194,0.3554713627377409,0.88
No One,Alicia Keys,3,2008_03_6,2008,0.77,0.5264900650394578,0.27007422544347187,0.27
No One,Alicia Keys,3,2008_03_6,2008,0.77,0.5264900650394578,0.27007422544347187,0.88
Lollipop,Lil Wayne feat. Static Major,4,2008_04_1,2008,0.62,0.31625222628369143,0.159246468891194,0.17
Lollipop,Lil Wayne feat. Static Major,4,2008_04_2,2008,0.77,0.3514870276207676,0.15899475950943892,0.17
Lollipop,Lil Wayne feat. Static Major,4,2008_04_3,2008,0.74,0.33995733407481954,0.23439456345483758,0.17
Lollipop,Lil Wayne feat. Static Major,4,2008_04_4,2008,0.77,0.4859397056550991,0.25856909765283004,0.17
Lollipop,Lil Wayne feat. Static Major,4,2008_04_5,2008,0.78,0.235957515002831,0.15783865774753708,0.17
Lollipop,Lil Wayne feat. Static Major,4,2008_04_6,2008,0.68,0.4563207031681082,0.2062307938429444,0.17
Apologize,Timbaland feat. OneRepublic,5,2008_05_1,2008,0.79,0.4508203420052078,0.23766301937520695,0.37
Apologize,Timbaland feat. OneRepublic,5,2008_05_2,2008,0.72,0.4743018956389205,0.2728505900353952,0.37
Boom Boom Pow,The Black Eyed Peas,1,2009_01_1,2009,0.74,0.6461233058929986,0.16520518331236525,0.25
Boom Boom Pow,The Black Eyed Peas,1,2009_01_2,2009,0.63,0.525081874161909,0.33607980502439183,0.25
Boom Boom Pow,The Black Eyed Peas,1,2009_01_3,2009,0.73,0.38950025738243416,0.15985035453025367,0.25
Boom Boom Pow,The Black Eyed Peas,1,2009_01_4,2009,0.67,0.5607484323032045,0.34294362986493115,0.25
Poker Face,Lady Gaga,2,2009_02_1,2009,0.75,0.34862138276175614,0.09517421724082628,0.23
Poker Face,Lady Gaga,2,2009_02_2,2009,0.76,0.3714958071957763,0.19113615867679706,0.23
Poker Face,Lady Gaga,2,2009_02_3,2009,0.77,0.42779396243381823,0.1584142174720056,0.23
Just Dance,Lady Gaga feat. Colby O'Donis,3,2009_03_1,2009,0.85,0.5247435382132585,0.1807697238604035,0.38
Just Dance,Lady Gaga feat. Colby O'Donis,3,2009_03_2,2009,0.62,0.6160502815933264,0.15865587430466108,0.38
Just Dance,Lady Gaga feat. Colby O'Donis,3,2009_03_3,2009,0.81,0.6093377360803962,0.2820652313252154,0.38
Just Dance,Lady Gaga feat. Colby O'Donis,3,2009_03_4,2009,0.72,0.42085273968429626,0.17100899176191547,0.38
Just Dance,Lady Gaga feat. Colby O'Donis,3,2009_03_5,2009,0.78,0.6143289092631522,0.1544306091409828,0.38
I Gotta Feeling,The Black Eyed Peas,4,2009_04_1,2009,0.89,0.5188804665900554,0.22785643534358097,0.19
I Gotta Feeling,The Black Eyed Peas,4,2009_04_2,2009,0.77,0.4862768893541078,0.17801897421866403,0.19
I Gotta Feeling,The Black Eyed Peas,4,2009_04_3,2009,0.65,0.47367659634872367,0.19444886925938343,0.19
I Gotta Feeling,The Black Eyed Peas,4,2009_04_4,2009,0.74,0.3629459907656303,0.19150354564250605,0.19
Love Story,Taylor Swift,5,2009_05_1,2009,0.7,0.5740345442953533,0.22603915134352412,0.4
Love Story,Taylor Swift,5,2009_05_2,2009,0.73,0.5574559587230569,0.18113545493974467,0.4
Love Story,Taylor Swift,5,2009_05_3,2009,0.6,0.5117081557431528,0.1885212356787957,0.4
Love Story,Taylor Swift,5,2009_05_4,2009,0.67,0.7296659784640004,0.3057514402372088,0.4
Tik Tok,Kesha,1,2010_01_1,2010,0.69,0.2930267202472913,0.1705439075005111,0.31
Tik Tok,Kesha,1,2010_01_2,2010,0.68,0.36396369310305166,0.14306608515298053,0.31
Need You Now,Lady Antebellum,2,2010_02_1,2010,0.86,0.4230185258378315,0.2672768325600647,0.37
Need You Now,Lady Antebellum,2,2010_02_2,2010,0.83,0.5952738023993192,0.27979921677336805,0.37
"Hey, Soul Sister",Train,3,2010_03_1,2010,0.74,0.7768164060693377,0.3319809001098184,0.39
"Hey, Soul Sister",Train,3,2010_03_2,2010,0.75,0.5785309060281103,0.29063828258992164,0.39
"Hey, Soul Sister",Train,3,2010_03_3,2010,0.69,0.5440116517185557,0.3049093121152607,0.39
California Gurls,Katy Perry feat. Snoop Dogg,4,2010_04_1,2010,0.62,0.5574404476701872,0.34566753363210717,0.44
California Gurls,Katy Perry feat. Snoop Dogg,4,2010_04_2,2010,0.84,0.571697462937385,0.24626079170453566,0.44
California Gurls,Katy Perry feat. Snoop Dogg,4,2010_04_3,2010,0.88,0.319520608982868,0.17697809577100454,0.44
OMG,Usher feat. will.i.am,5,2010_05_1,2010,0.91,0.4675008573535046,0.26507476746050695,0.16
OMG,Usher feat. will.i.am,5,2010_05_2,2010,0.64,0.34282482253325786,0.15049717563228807,0.16
OMG,Usher feat. will.i.am,5,2010_05_3,2010,0.63,0.7493237650712169,0.3465546051477703,0.16
Rolling in the Deep,Adele,1,2011_01_1,2011,0.9,0.4422639488886451,0.308292962042149,0.24
Rolling in the Deep,Adele,1,2011_01_2,2011,0.64,0.38632595143477644,0.19664451596753346,0.24
Rolling in the Deep,Adele,1,2011_01_3,2011,0.64,0.5817652175917264,0.22153141834246373,0.24
Rolling in the Deep,Adele,1,2011_01_4,2011,0.74,0.6073334953266333,0.36693493217671147,0.24
Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,2,2011_02_1,2011,0.76,0.547866316762368,0.21791112320360806,0.27
Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,2,2011_02_2,2011,0.72,0.25503470960595037,0.23772028666657904,0.27
Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,2,2011_02_3,2011,0.49,0.1673309622210208,0.14094781083440178,0.27
Firework,Katy Perry,3,2011_03_1,2011,0.91,0.4199288481946302,0.1220747360543507,0.35
Firework,Katy Perry,3,2011_03_2,2011,0.91,0.8146071630155604,0.3303423639143053,0.35
Firework,Katy Perry,3,2011_03_3,2011,0.68,0.3294699478278735,0.22474199150927124,0.35
Firework,Katy Perry,3,2011_03_4,2011,0.76,0.46248557556285985,0.22377590637153072,0.35
E.T.,Katy Perry feat. Kanye West,4,2011_04_1,2011,0.66,0.29541294062075046,0.19334915555715407,0.42
E.T.,Katy Perry feat. Kanye West,4,2011_04_2,2011,0.83,0.42167668681272935,0.26828506220394294,0.42
E.T.,Katy Perry feat. Kanye West,4,2011_04_3,2011,0.79,0.3720430548679334,0.26206405831289714,0.42
E.T.,Katy Perry feat. Kanye West,4,2011_04_4,2011,0.71,0.36655262077886946,0.21453097554965667,0.42
Give Me Everything,"Pitbull feat. Ne-Yo, Afrojack and Nayer",5,2011_05_1,2011,0.73,0.6052237439595218,0.2712738638283692,0.25
Give Me Everything,"Pitbull feat. Ne-Yo, Afrojack and Nayer",5,2011_05_2,2011,0.79,0.3407168970386556,0.17530694007943357,0.25
Give Me Everything,"Pitbull feat. Ne-Yo, Afrojack and Nayer",5,2011_05_3,2011,0.68,0.3634704593487159,0.2528568611848009,0.25
Give Me Everything,"Pitbull feat. Ne-Yo, Afrojack and Nayer",5,2011_05_4,2011,0.65,0.29377506207230863,0.2557589412559159,0.25
Somebody That I Used to Know,Gotye feat. Kimbra,1,2012_01_1,2012,0.76,0.48080256903311075,0.22412509324105642,0.31
Somebody That I Used to Know,Gotye feat. Kimbra,1,2012_01_2,2012,0.78,0.43252004729130344,0.18518600211083602,0.31
Somebody That I Used to Know,Gotye feat. Kimbra,1,2012_01_3,2012,0.76,0.4718277143005026,0.1881619522985854,0.31
Call Me Maybe,Carly Rae Jepsen,2,2012_02_1,2012,0.69,0.29847124161986116,0.16151022674834548,0.24
Call Me Maybe,Carly Rae Jepsen,2,2012_02_2,2012,0.86,0.5469704869832077,0.2662303709911123,0.24
Call Me Maybe,Carly Rae Jepsen,2,2012_02_3,2012,0.84,0.5784079166740426,0.3129453286578058,0.24
Call Me Maybe,Carly Rae Jepsen,2,2012_02_4,2012,0.84,0.3091192691937836,0.16053161255888468,0.24
We Are Young,Fun feat. Janelle Monae,3,2012_03_1,2012,0.72,0.5173043131685757,0.27440300548592517,0.35
We Are Young,Fun feat. Janelle Monae,3,2012_03_2,2012,0.86,0.5397317179223529,0.291538059003645,0.35
We Are Young,Fun feat. Janelle Monae,3,2012_03_3,2012,0.6,0.7116701790131144,0.32868444065981434,0.35
We Are Young,Fun feat. Janelle Monae,3,2012_03_4,2012,0.88,0.4994555230450584,0.3138594365482339,0.35
Payphone,Maroon 5 feat. Wiz Khalifa,4,2012_04_1,2012,0.69,0.5758764596649713,0.21257820194468,0.35
Payphone,Maroon 5 feat. Wiz Khalifa,4,2012_04_2,2012,0.82,0.36660748558873396,0.1826142493892886,0.35
Payphone,Maroon 5 feat. Wiz Khalifa,4,2012_04_3,2012,0.67,0.401278854577916,0.1598875020695649,0.35
Payphone,Maroon 5 feat. Wiz Khalifa,4,2012_04_4,2012,0.54,0.4596632021096252,0.20905092951964985,0.35
Lights,Ellie Goulding,5,2012_05_1,2012,0.77,0.6695436662072759,0.3540998492094189,0.3
Lights,Ellie Goulding,5,2012_05_2,2012,0.76,0.4376380742961563,0.15860586067481125,0.3
Thrift Shop,Macklemore and Ryan Lewis feat. Wanz,1,2013_01_1,2013,0.71,0.4441856176603891,0.24298729485575482,0.4
Thrift Shop,Macklemore and Ryan Lewis feat. Wanz,1,2013_01_2,2013,0.94,0.48069588844320305,0.17379753371287926,0.4
Blurred Lines,Robin Thicke feat. TI and Pharrell Williams,2,2013_02_1,2013,0.82,0.543169623134206,0.17896858841589733,0.28
Blurred Lines,Robin Thicke feat. TI and Pharrell Williams,2,2013_02_2,2013,0.41,0.5063018004241009,0.13758494008334907,0.28
Blurred Lines,Robin Thicke feat. TI and Pharrell Williams,2,2013_02_3,2013,0.7,0.3800619678439175,0.1997974115348423,0.28
Radioactive,Imagine Dragons,3,2013_03_1,2013,0.83,0.4848253738900295,0.3252663541580221,0.3
Radioactive,Imagine Dragons,3,2013_03_2,2013,0.72,0.48693625977986504,0.12276270555162254,0.3
Radioactive,Imagine Dragons,3,2013_03_3,2013,0.54,0.7261840750427503,0.48630520134599353,0.3
Harlem Shake,Baauer,4,2013_04_1,2013,0.67,0.20317462999571081,0.11839120950242672,0.0
Harlem Shake,Baauer,4,2013_04_2,2013,0.6,0.2594834391112095,0.15050611448790144,0.0
Harlem Shake,Baauer,4,2013_04_3,2013,0.63,0.37197335262806674,0.13235321839305356,0.0
Harlem Shake,Baauer,4,2013_04_4,2013,0.68,0.15748688581251785,0.0,0.0
Harlem Shake,Baauer,4,2013_04_5,2013,0.68,0.0,0.13467912327751036,0.0
Can't Hold Us,Macklemore and Ryan Lewis feat. Ray Dalton,5,2013_05_1,2013,0.78,0.5023982622685612,0.2081227392681653,0.32
Can't Hold Us,Macklemore and Ryan Lewis feat. Ray Dalton,5,2013_05_2,2013,0.89,0.4227929153579784,0.15937215506266247,0.32
Happy,Pharrell Williams,1,2014_01_1,2014,0.75,0.7119479420844442,0.30772831944461815,0.19
Happy,Pharrell Williams,1,2014_01_2,2014,0.72,0.41968052953337615,0.22121392777571136,0.19
Happy,Pharrell Williams,1,2014_01_3,2014,0.67,0.5709295151415406,0.33554379607254703,0.19
Dark Horse,Katy Perry and Juicy J,2,2014_02_1,2014,0.77,0.4386679372990275,0.20295797107179997,0.37
Dark Horse,Katy Perry and Juicy J,2,2014_02_2,2014,0.77,0.4207183341953165,0.25549860074964237,0.37
Dark Horse,Katy Perry and Juicy J,2,2014_02_3,2014,0.86,0.4067463145818153,0.23555977991869262,0.37
All of Me,John Legend,3,2014_03_1,2014,0.64,0.5186051143795143,0.2624347277436182,0.31
All of Me,John Legend,3,2014_03_2,2014,0.86,0.8187704536941838,0.3892238074561357,0.31
All of Me,John Legend,3,2014_03_3,2014,0.65,0.39374727229271833,0.329318908908161,0.31
All of Me,John Legend,3,2014_03_4,2014,0.8,0.5908487737828447,0.3739239303035611,0.31
All of Me,John Legend,3,2014_03_5,2014,0.78,0.6022353579232884,0.3632804056170151,0.31
Fancy,Iggy Azalea feat. Charli XCX,4,2014_04_1,2014,0.82,0.558255637701343,0.3141193374386576,0.41
Fancy,Iggy Azalea feat. Charli XCX,4,2014_04_2,2014,0.65,0.3578511328420351,0.23039432299082926,0.41
Counting Stars,OneRepublic,5,2014_05_1,2014,0.55,0.5300146548782051,0.3021945523577612,0.19
Counting Stars,OneRepublic,5,2014_05_2,2014,0.59,0.42377615656765294,0.27431175588936063,0.19
Counting Stars,OneRepublic,5,2014_05_3,2014,0.8,0.5367495008534323,0.2963896888301713,0.19
Counting Stars,OneRepublic,5,2014_05_4,2014,0.71,0.2101647790377129,0.15253839994625198,0.19
Uptown Funk,Mark Ronson feat. Bruno Mars,1,2015_01_1,2015,0.57,0.3587325151833796,0.3792138424785134,0.22
Uptown Funk,Mark Ronson feat. Bruno Mars,1,2015_01_2,2015,0.75,0.37774137251928497,0.2895210428691455,0.22
Uptown Funk,Mark Ronson feat. Bruno Mars,1,2015_01_3,2015,0.79,0.21633287773146137,0.25242052779997576,0.22
Uptown Funk,Mark Ronson feat. Bruno Mars,1,2015_01_4,2015,0.86,0.5560743759487734,0.3373208845300671,0.22
Uptown Funk,Mark Ronson feat. Bruno Mars,1,2015_01_5,2015,0.74,0.3525277040433535,0.37494605180829416,0.22
Thinking Out Loud,Ed Sheeran,2,2015_02_1,2015,0.86,0.4881160570515031,0.35375261130349417,0.39
Thinking Out Loud,Ed Sheeran,2,2015_02_2,2015,0.71,0.4742062943724911,0.28793839650200836,0.39
Thinking Out Loud,Ed Sheeran,2,2015_02_3,2015,0.83,0.5768957042442208,0.3453660597361506,0.39
See You Again,Wiz Khalifa feat. Charlie Puth,3,2015_03_1,2015,0.78,0.5672400826963541,0.2268153224341349,0.33
See You Again,Wiz Khalifa feat. Charlie Puth,3,2015_03_2,2015,0.71,0.29792424212455004,0.1260297253935491,0.33
See You Again,Wiz Khalifa feat. Charlie Puth,3,2015_03_3,2015,0.86,0.6742867689056238,0.2901858299572692,0.33
See You Again,Wiz Khalifa feat. Charlie Puth,3,2015_03_4,2015,0.8,0.8939126059347741,0.3808636768013673,0.33
Trap Queen,Fetty Wap,4,2015_04_1,2015,0.87,0.17200964530093643,0.12260209922781537,0.31
Trap Queen,Fetty Wap,4,2015_04_2,2015,0.7,0.16571983359118495,0.09982868668563143,0.31
Trap Queen,Fetty Wap,4,2015_04_3,2015,0.86,0.322437608722066,0.16655480397136535,0.31
Sugar,Maroon 5,5,2015_05_1,2015,0.52,0.3629746551913333,0.19358370526690388,0.23
Sugar,Maroon 5,5,2015_05_2,2015,0.79,0.3004046456110334,0.14976433601060948,0.23
Sugar,Maroon 5,5,2015_05_3,2015,0.55,0.49821469199624313,0.20611647906812505,0.23
Sugar,Maroon 5,5,2015_05_4,2015,0.83,0.36786556492834016,0.17775800359633903,0.23
Love Yourself,Justin Bieber,1,2016_01_1,2016,0.57,0.48275364676109556,0.2738576327164788,0.26
Love Yourself,Justin Bieber,1,2016_01_2,2016,0.73,0.43604002813148357,0.20490121966669686,0.26
Love Yourself,Justin Bieber,1,2016_01_3,2016,0.85,0.5180402993320501,0.2065183905319079,0.26
Love Yourself,Justin Bieber,1,2016_01_4,2016,0.68,0.4536963748379126,0.20389952564511957,0.26
Love Yourself,Justin Bieber,1,2016_01_5,2016,0.83,0.31476757921068366,0.2029331034685609,0.26
Sorry,Justin Bieber,2,2016_02_1,2016,0.71,0.45190742749797963,0.22934098876075773,0.29
Sorry,Justin Bieber,2,2016_02_2,2016,0.88,0.62435562610333,0.2697335817752947,0.29
Sorry,Justin Bieber,2,2016_02_3,2016,0.67,0.728425519680454,0.356127093739358,0.29
One Dance,Drake feat. Wizkid and Kyla,3,2016_03_1,2016,0.79,0.48735106965089203,0.26908894374695513,0.28
One Dance,Drake feat. Wizkid and Kyla,3,2016_03_2,2016,0.63,0.3538198013377675,0.26083432089614766,0.28
One Dance,Drake feat. Wizkid and Kyla,3,2016_03_3,2016,0.67,0.43430906553890664,0.273798841423494,0.28
One Dance,Drake feat. Wizkid and Kyla,3,2016_03_4,2016,0.81,0.6447590423171764,0.4519998371193969,0.28
Work,Rihanna feat. Drake,4,2016_04_1,2016,0.7,0.3729673718036209,0.1261757364711417,0.32
Work,Rihanna feat. Drake,4,2016_04_2,2016,0.7,0.49183917064006366,0.19454088085675436,0.32
Work,Rihanna feat. Drake,4,2016_04_3,2016,0.79,0.5187641248300746,0.26427406580547524,0.32
Work,Rihanna feat. Drake,4,2016_04_4,2016,0.72,0.4461383085378724,0.2580820179450721,0.32
Stressed Out,Twenty One Pilots,5,2016_05_1,2016,0.76,0.5057509541876781,0.30853932276439777,0.28
Stressed Out,Twenty One Pilots,5,2016_05_2,2016,0.71,0.4627294447678051,0.21511570859152512,0.28
Stressed Out,Twenty One Pilots,5,2016_05_3,2016,0.53,0.25514878232048277,0.10278608801529002,0.28
Shape of You,Ed Sheeran,1,2017_01_1,2017,0.6,0.4058662972131233,0.1893866048253385,0.22
Shape of You,Ed Sheeran,1,2017_01_2,2017,0.71,0.49507968662482765,0.19070855899352215,0.22
Shape of You,Ed Sheeran,1,2017_01_3,2017,0.62,0.4157819903685898,0.22896467759329717,0.22
Shape of You,Ed Sheeran,1,2017_01_4,2017,0.65,0.3882265074477002,0.20131323629280418,0.22
Shape of You,Ed Sheeran,1,2017_01_5,2017,0.66,0.2220706909551484,0.07327834827345331,0.22
Despacito (Remix),Luis Fonsi and Daddy Yankee feat. Justin Bieber,2,2017_02_1,2017,0.77,0.5174855354468454,0.18930042546490872,0.44
Despacito (Remix),Luis Fonsi and Daddy Yankee feat. Justin Bieber,2,2017_02_2,2017,0.71,0.34462084291329936,0.15446016597995352,0.44
Despacito (Remix),Luis Fonsi and Daddy Yankee feat. Justin Bieber,2,2017_02_3,2017,0.86,0.4222396405338492,0.15960850719739658,0.44
Despacito (Remix),Luis Fonsi and Daddy Yankee feat. Justin Bieber,2,2017_02_4,2017,0.48,0.36417184256910284,0.2650795446194085,0.44
Despacito (Remix),Luis Fonsi and Daddy Yankee feat. Justin Bieber,2,2017_02_5,2017,0.69,0.3407921300768026,0.11610756635500091,0.44
Despacito (Remix),Luis Fonsi and Daddy Yankee feat. Justin Bieber,2,2017_02_6,2017,0.75,0.5494192301949196,0.14314546512159945,0.44
That's What I Like,Bruno Mars,3,2017_03_1,2017,0.79,0.34845919919295154,0.1393562256116513,0.27
That's What I Like,Bruno Mars,3,2017_03_2,2017,0.85,0.6339012166738691,0.21354795054783582,0.27
That's What I Like,Bruno Mars,3,2017_03_3,2017,0.77,0.5005156813500485,0.26981690363270056,0.27
That's What I Like,Bruno Mars,3,2017_03_4,2017,0.76,0.6538184367196533,0.18090758739091242,0.27
That's What I Like,Bruno Mars,3,2017_03_5,2017,0.77,0.7177535430409009,0.3061526190079085,0.27
Something Just Like This,The Chainsmokers and Coldplay,5,2017_05_1,2017,0.77,0.5487035236251399,0.12999593959078,0.28
Something Just Like This,The Chainsmokers and Coldplay,5,2017_05_2,2017,0.73,0.517661741007444,0.16260296521242407,0.28
Something Just Like This,The Chainsmokers and Coldplay,5,2017_05_3,2017,0.57,0.37667859063049514,0.25436201793147334,0.28
Something Just Like This,The Chainsmokers and Coldplay,5,2017_05_4,2017,0.63,0.6441577630002805,0.3251429979505578,0.28
Something Just Like This,The Chainsmokers and Coldplay,5,2017_05_5,2017,0.5,0.45279187659606296,0.15708265037057215,0.28
God's Plan,Drake,1,2018_01_1,2018,0.75,0.20476696809292752,0.12237385067857988,0.38
God's Plan,Drake,1,2018_01_2,2018,0.73,0.2625465441049804,0.1800480797890341,0.38
God's Plan,Drake,1,2018_01_3,2018,0.7,0.49233800610034995,0.14884893858035522,0.38
God's Plan,Drake,1,2018_01_4,2018,0.69,0.3879208067542874,0.17640548147273,0.38
Perfect,Ed Sheeran,2,2018_02_1,2018,0.63,0.5843785020522789,0.35546960427434154,0.45
Perfect,Ed Sheeran,2,2018_02_2,2018,0.69,0.5260258857030116,0.2123974905226736,0.45
Perfect,Ed Sheeran,2,2018_02_3,2018,0.93,0.6823309781929735,0.312994243248031,0.45
Perfect,Ed Sheeran,2,2018_02_4,2018,0.78,0.5998776601601918,0.3527555185944785,0.45
Meant to Be,Bebe Rexha feat. Florida Georgia Line,3,2018_03_1,2018,0.86,0.5286202378156044,0.24860001694924258,0.29
Meant to Be,Bebe Rexha feat. Florida Georgia Line,3,2018_03_2,2018,0.7,0.35025688590324416,0.22793414477197052,0.29
Meant to Be,Bebe Rexha feat. Florida Georgia Line,3,2018_03_3,2018,0.74,0.5340149642767335,0.21696408808602713,0.29
Meant to Be,Bebe Rexha feat. Florida Georgia Line,3,2018_03_4,2018,0.62,0.4823980093409014,0.25078049691057325,0.29
Havana,Camila Cabello feat. Young Thug,4,2018_04_1,2018,0.65,0.4591032087837387,0.11428981343137087,0.29
Havana,Camila Cabello feat. Young Thug,4,2018_04_2,2018,0.79,0.4331119136149722,0.17110494524807332,0.29
Havana,Camila Cabello feat. Young Thug,4,2018_04_3,2018,0.73,0.5585446041845743,0.16492969071313393,0.29
Havana,Camila Cabello feat. Young Thug,4,2018_04_4,2018,0.89,0.4433088443176116,0.21602813128786216,0.29
rockstar,Post Malone feat. 21 Savage,5,2018_05_1,2018,0.59,0.18324007302454784,0.10730894233619859,0.37
rockstar,Post Malone feat. 21 Savage,5,2018_05_2,2018,0.79,0.3055994124420263,0.14596240625646273,0.37
rockstar,Post Malone feat. 21 Savage,5,2018_05_3,2018,0.55,0.21981717428658273,0.0833906953863442,0.37
Old Town Road - Remix,Lil Nas X feat. Billy Ray Cyrus,1,2019_01_1,2019,0.74,0.5794967748585708,0.22513735269689142,0.34
Old Town Road - Remix,Lil Nas X feat. Billy Ray Cyrus,1,2019_01_2,2019,0.62,0.4291354291936515,0.1338770734672058,0.34
Old Town Road - Remix,Lil Nas X feat. Billy Ray Cyrus,1,2019_01_3,2019,0.79,0.5675356790467547,0.25223304629388194,0.34
Old Town Road - Remix,Lil Nas X feat. Billy Ray Cyrus,1,2019_01_4,2019,0.68,0.47692067544391825,0.1542881149901889,0.34
Sunflower,Post Malone and Swae Lee,2,2019_02_1,2019,0.79,0.2720286014029657,0.1689642798288762,0.42
Sunflower,Post Malone and Swae Lee,2,2019_02_2,2019,0.91,0.5336234121215521,0.29878937590809246,0.42
Sunflower,Post Malone and Swae Lee,2,2019_02_3,2019,0.74,0.4492952243793986,0.23969521691038756,0.42
Sunflower,Post Malone and Swae Lee,2,2019_02_4,2019,0.81,0.38295313946422294,0.2144613697067658,0.42
Sunflower,Post Malone and Swae Lee,2,2019_02_5,2019,0.61,0.32732708257875015,0.19588176781420433,0.42
